ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,promotion,promotion_lower,promotion_upper,temperature_c,temperature_c_lower,temperature_c_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-04-24,301.0453595430553,310.0247070027163,344.93869128637044,301.0453595430553,301.0453595430553,26.443480668246075,26.443480668246075,26.443480668246075,-13.838801759999999,-13.838801759999999,-13.838801759999999,15.77153970246046,15.77153970246046,15.77153970246046,0.0,0.0,0.0,15.77153970246046,15.77153970246046,15.77153970246046,-3.2711762812449536,-3.2711762812449536,-3.2711762812449536,27.781919007030567,27.781919007030567,27.781919007030567,0.0,0.0,0.0,327.4888402113014
2024-04-25,300.6924220245703,313.1862815490226,350.1718304123617,300.6924220245703,300.6924220245703,30.72848647582943,30.72848647582943,30.72848647582943,-13.838801759999999,-13.838801759999999,-13.838801759999999,14.593266737876212,14.593266737876212,14.593266737876212,0.0,0.0,0.0,14.593266737876212,14.593266737876212,14.593266737876212,1.9639375440121971,1.9639375440121971,1.9639375440121971,28.010083953941017,28.010083953941017,28.010083953941017,0.0,0.0,0.0,331.4209085003997
2024-04-26,300.33948450351323,303.47299368142393,339.77085203281086,300.33948450351323,300.33948450351323,20.91375369118639,20.91375369118639,20.91375369118639,-13.838801759999999,-13.838801759999999,-13.838801759999999,8.407333673808903,8.407333673808903,8.407333673808903,0.0,0.0,0.0,8.407333673808903,8.407333673808903,8.407333673808903,-1.734440237538941,-1.734440237538941,-1.734440237538941,28.079662014916426,28.079662014916426,28.079662014916426,0.0,0.0,0.0,321.25323819469963
2024-04-27,299.98654698245616,312.10294235571996,347.5876872777021,299.98654698245616,299.98654698245616,29.373073770046187,29.373073770046187,29.373073770046187,-13.838801759999999,-13.838801759999999,-13.838801759999999,14.004130255584089,14.004130255584089,14.004130255584089,0.0,0.0,0.0,14.004130255584089,14.004130255584089,14.004130255584089,1.2167560102697803,1.2167560102697803,1.2167560102697803,27.990989264192315,27.990989264192315,27.990989264192315,0.0,0.0,0.0,329.35962075250234
2024-04-28,299.6336094613991,309.30747503610513,342.8296825637785,299.6336094613991,299.6336094613991,26.165032336356955,26.165032336356955,26.165032336356955,-13.838801759999999,-13.838801759999999,-13.838801759999999,10.027459000112248,10.027459000112248,10.027459000112248,0.0,0.0,0.0,10.027459000112248,10.027459000112248,10.027459000112248,2.2301567952755423,2.2301567952755423,2.2301567952755423,27.74621830096916,27.74621830096916,27.74621830096916,0.0,0.0,0.0,325.79864179775603
2024-04-29,299.280671940342,309.79967460893226,343.4683695847134,299.280671940342,299.280671940342,26.247772469003895,26.247772469003895,26.247772469003895,-13.838801759999999,-13.838801759999999,-13.838801759999999,15.4769714613144,15.4769714613144,15.4769714613144,0.0,0.0,0.0,15.4769714613144,15.4769714613144,15.4769714613144,-2.73974586828959,-2.73974586828959,-2.73974586828959,27.349348635979087,27.349348635979087,27.349348635979087,0.0,0.0,0.0,325.5284444093459
2024-04-30,298.9277344192849,360.1466336726899,394.5829267883727,298.9277344192849,298.9277344192849,78.66336532213158,78.66336532213158,78.66336532213158,-13.838801759999999,-13.838801759999999,-13.838801759999999,63.36143437615712,63.36143437615712,63.36143437615712,49.21002000000001,49.21002000000001,49.21002000000001,14.15141437615712,14.15141437615712,14.15141437615712,2.3345120374968764,2.3345120374968764,2.3345120374968764,26.806220668477568,26.806220668477568,26.806220668477568,0.0,0.0,0.0,377.5910997414165
2024-05-01,298.5747968982279,300.43240117823694,334.8342162507197,298.5747968982279,298.5747968982279,18.894668562171987,18.894668562171987,18.894668562171987,-13.838801759999999,-13.838801759999999,-13.838801759999999,9.880174879539215,9.880174879539215,9.880174879539215,0.0,0.0,0.0,9.880174879539215,9.880174879539215,9.880174879539215,-3.2711762812439926,-3.2711762812439926,-3.2711762812439926,26.12447172387676,26.12447172387676,26.12447172387676,0.0,0.0,0.0,317.4694654603999
2024-05-02,298.2218593720936,303.83443523571185,338.13220354187416,298.2218593720936,298.2218593720936,23.9079007841097,23.9079007841097,23.9079007841097,-13.838801759999999,-13.838801759999999,-13.838801759999999,10.469311361831343,10.469311361831343,10.469311361831343,0.0,0.0,0.0,10.469311361831343,10.469311361831343,10.469311361831343,1.96393754399561,1.96393754399561,1.96393754399561,25.31345363828274,25.31345363828274,25.31345363828274,0.0,0.0,0.0,322.1297601562033
2024-05-03,297.86892184595933,298.59579194759004,333.12451632667694,297.86892184595933,297.86892184595933,17.070920005594388,17.070920005594388,17.070920005594388,-13.838801759999999,-13.838801759999999,-13.838801759999999,8.260049553235875,8.260049553235875,8.260049553235875,0.0,0.0,0.0,8.260049553235875,8.260049553235875,8.260049553235875,-1.7344402375137038,-1.7344402375137038,-1.7344402375137038,24.384112449872216,24.384112449872216,24.384112449872216,0.0,0.0,0.0,314.93984185155375
2024-05-04,297.51598431982507,301.5545593412059,336.48136630683166,297.51598431982507,297.51598431982507,21.343381588452317,21.343381588452317,21.343381588452317,-13.838801759999999,-13.838801759999999,-13.838801759999999,10.616595482404371,10.616595482404371,10.616595482404371,0.0,0.0,0.0,10.616595482404371,10.616595482404371,10.616595482404371,1.216756010287976,1.216756010287976,1.216756010287976,23.34883185575997,23.34883185575997,23.34883185575997,0.0,0.0,0.0,318.85936590827737
2024-05-05,297.16304679369085,303.9529639374206,338.5098624837518,297.16304679369085,297.16304679369085,23.438455508517933,23.438455508517933,23.438455508517933,-13.838801759999999,-13.838801759999999,-13.838801759999999,12.825857290999839,12.825857290999839,12.825857290999839,0.0,0.0,0.0,12.825857290999839,12.825857290999839,12.825857290999839,2.230156795279434,2.230156795279434,2.230156795279434,22.22124318223866,22.22124318223866,22.22124318223866,0.0,0.0,0.0,320.6015023022088
2024-05-06,296.8101092675566,290.1440908663736,324.40646304463746,296.8101092675566,296.8101092675566,10.782814019098707,10.782814019098707,10.782814019098707,-13.838801759999999,-13.838801759999999,-13.838801759999999,6.345355985786469,6.345355985786469,6.345355985786469,0.0,0.0,0.0,6.345355985786469,6.345355985786469,6.345355985786469,-2.7397458682789195,-2.7397458682789195,-2.7397458682789195,21.016005661591155,21.016005661591155,21.016005661591155,0.0,0.0,0.0,307.59292328665526
2024-05-07,296.4571717414223,297.7891284217275,332.13099628303627,296.4571717414223,296.4571717414223,18.124446931874186,18.124446931874186,18.124446931874186,-13.838801759999999,-13.838801759999999,-13.838801759999999,9.880174879539215,9.880174879539215,9.880174879539215,0.0,0.0,0.0,9.880174879539215,9.880174879539215,9.880174879539215,2.3345120374925705,2.3345120374925705,2.3345120374925705,19.748561774842397,19.748561774842397,19.748561774842397,0.0,0.0,0.0,314.5816186732965
2024-05-08,296.1042342063591,285.79065489496196,320.75363218759605,296.1042342063591,296.1042342063591,7.375682977664079,7.375682977664079,7.375682977664079,-13.838801759999999,-13.838801759999999,-13.838801759999999,6.050787744640409,6.050787744640409,6.050787744640409,0.0,0.0,0.0,6.050787744640409,6.050787744640409,6.050787744640409,-3.271176281243031,-3.271176281243031,-3.271176281243031,18.4348732742667,18.4348732742667,18.4348732742667,0.0,0.0,0.0,303.4799171840232
2024-05-09,295.7512966712958,289.6943506426008,321.0819667284104,295.7512966712958,295.7512966712958,9.499658292796248,9.499658292796248,9.499658292796248,-13.838801759999999,-13.838801759999999,-13.838801759999999,4.283378297764031,4.283378297764031,4.283378297764031,0.0,0.0,0.0,4.283378297764031,4.283378297764031,4.283378297764031,1.9639375440055733,1.9639375440055733,1.9639375440055733,17.09114421102664,17.09114421102664,17.09114421102664,0.0,0.0,0.0,305.25095496409205
2024-05-10,295.39835913623256,283.51530967807554,318.33993028819543,295.39835913623256,295.39835913623256,5.621947100617482,5.621947100617482,5.621947100617482,-13.838801759999999,-13.838801759999999,-13.838801759999999,5.461651262348281,5.461651262348281,5.461651262348281,0.0,0.0,0.0,5.461651262348281,5.461651262348281,5.461651262348281,-1.7344402375282655,-1.7344402375282655,-1.7344402375282655,15.733537835797465,15.733537835797465,15.733537835797465,0.0,0.0,0.0,301.02030623685005
2024-05-11,295.0454216011693,281.73587089768625,316.2795962959736,295.0454216011693,295.0454216011693,3.53539708919424,3.53539708919424,3.53539708919424,-13.838801759999999,-13.838801759999999,-13.838801759999999,1.7795482480225027,1.7795482480225027,1.7795482480225027,0.0,0.0,0.0,1.7795482480225027,1.7795482480225027,1.7795482480225027,1.2167560102794384,1.2167560102794384,1.2167560102794384,14.377894590892296,14.377894590892296,14.377894590892296,0.0,0.0,0.0,298.58081869036357
2024-05-12,294.69248406610603,282.55859273427944,315.2480814381928,294.69248406610603,294.69248406610603,3.6522141997023447,3.6522141997023447,3.6522141997023447,-13.838801759999999,-13.838801759999999,-13.838801759999999,2.2214006097415973,2.2214006097415973,2.2214006097415973,0.0,0.0,0.0,2.2214006097415973,2.2214006097415973,2.2214006097415973,2.230156795283326,2.230156795283326,2.230156795283326,13.03945855467742,13.03945855467742,13.03945855467742,0.0,0.0,0.0,298.3446982658084
2024-05-13,294.33954653576114,272.1879779016941,306.3976800169075,294.33954653576114,294.33954653576114,-5.570209807629068,-5.570209807629068,-5.570209807629068,-13.838801759999999,-13.838801759999999,-13.838801759999999,-0.7242818017190255,-0.7242818017190255,-0.7242818017190255,0.0,0.0,0.0,-0.7242818017190255,-0.7242818017190255,-0.7242818017190255,-2.7397458682980176,-2.7397458682980176,-2.7397458682980176,11.732619622387974,11.732619622387974,11.732619622387974,0.0,0.0,0.0,288.7693367281321
2024-05-14,293.9866090054162,283.8352166244139,316.969527742897,293.9866090054162,293.9866090054162,6.490017635631468,6.490017635631468,6.490017635631468,-13.838801759999999,-13.838801759999999,-13.838801759999999,7.523628950370719,7.523628950370719,7.523628950370719,0.0,0.0,0.0,7.523628950370719,7.523628950370719,7.523628950370719,2.3345120375003208,2.3345120375003208,2.3345120375003208,10.470678407760428,10.470678407760428,10.470678407760428,0.0,0.0,0.0,300.4766266410477
2024-05-15,293.6336714750713,318.47608687349543,353.7058488181397,293.6336714750713,293.6336714750713,42.26152581360482,42.26152581360482,42.26152581360482,-13.838801759999999,-13.838801759999999,-13.838801759999999,50.10586352458432,50.10586352458432,50.10586352458432,49.21002000000001,49.21002000000001,49.21002000000001,0.895843524584319,0.895843524584319,0.895843524584319,-3.2711762812460927,-3.2711762812460927,-3.2711762812460927,9.26564033026659,9.26564033026659,9.26564033026659,0.0,0.0,0.0,335.8951972886761
2024-05-16,293.2807339447264,269.9956848304605,304.2934284474594,293.2807339447264,293.2807339447264,-6.0912267209139666,-6.0912267209139666,-6.0912267209139666,-13.838801759999999,-13.838801759999999,-13.838801759999999,-2.34440712802237,-2.34440712802237,-2.34440712802237,0.0,0.0,0.0,-2.34440712802237,-2.34440712802237,-2.34440712802237,1.963937543990583,1.963937543990583,1.963937543990583,8.12804462311782,8.12804462311782,8.12804462311782,0.0,0.0,0.0,287.1895072238124
2024-05-17,292.9277964143815,266.91991871759797,300.0146324700491,292.9277964143815,292.9277964143815,-9.083406604290536,-9.083406604290536,-9.083406604290536,-13.838801759999999,-13.838801759999999,-13.838801759999999,-0.5769976811459923,-0.5769976811459923,-0.5769976811459923,0.0,0.0,0.0,-0.5769976811459923,-0.5769976811459923,-0.5769976811459923,-1.7344402375428267,-1.7344402375428267,-1.7344402375428267,7.06683307439828,7.06683307439828,7.06683307439828,0.0,0.0,0.0,283.84438981009095
2024-05-18,292.57485888403653,266.0510023426416,301.0790668464112,292.57485888403653,292.57485888403653,-9.171758897143505,-9.171758897143505,-9.171758897143505,-13.838801759999999,-13.838801759999999,-13.838801759999999,-2.6389753691684312,-2.6389753691684312,-2.6389753691684312,0.0,0.0,0.0,-2.6389753691684312,-2.6389753691684312,-2.6389753691684312,1.2167560102976334,1.2167560102976334,1.2167560102976334,6.089262221727291,6.089262221727291,6.089262221727291,0.0,0.0,0.0,283.40309998689304
2024-05-19,292.22192134901206,263.89651877241295,299.36306987219467,292.22192134901206,292.22192134901206,-10.372315931137168,-10.372315931137168,-10.372315931137168,-13.838801759999999,-13.838801759999999,-13.838801759999999,-3.9645324543257097,-3.9645324543257097,-3.9645324543257097,0.0,0.0,0.0,-3.9645324543257097,-3.9645324543257097,-3.9645324543257097,2.2301567952872174,2.2301567952872174,2.2301567952872174,5.2008614879013235,5.2008614879013235,5.2008614879013235,0.0,0.0,0.0,281.8496054178749
2024-05-20,291.8689838139876,259.9038193697828,294.64790066266687,291.8689838139876,291.8689838139876,-14.664800469468469,-14.664800469468469,-14.664800469468469,-13.838801759999999,-13.838801759999999,-13.838801759999999,-2.491691248595398,-2.491691248595398,-2.491691248595398,0.0,0.0,0.0,-2.491691248595398,-2.491691248595398,-2.491691248595398,-2.739745868287347,-2.739745868287347,-2.739745868287347,4.405438407414273,4.405438407414273,4.405438407414273,0.0,0.0,0.0,277.20418334451915
2024-05-21,291.5160462789631,263.31437810755864,298.5107397109472,291.5160462789631,291.5160462789631,-10.732702644540314,-10.732702644540314,-10.732702644540314,-13.838801759999999,-13.838801759999999,-13.838801759999999,-2.933543610314493,-2.933543610314493,-2.933543610314493,0.0,0.0,0.0,-2.933543610314493,-2.933543610314493,-2.933543610314493,2.334512037496015,2.334512037496015,2.334512037496015,3.705130688278162,3.705130688278162,3.705130688278162,0.0,0.0,0.0,280.78334363442275
2024-05-22,291.1631087439386,252.19564272749543,287.91192905104344,291.1631087439386,291.1631087439386,-21.803394206276465,-21.803394206276465,-21.803394206276465,-13.838801759999999,-13.838801759999999,-13.838801759999999,-7.7939195892245205,-7.7939195892245205,-7.7939195892245205,0.0,0.0,0.0,-7.7939195892245205,-7.7939195892245205,-7.7939195892245205,-3.2711762812453813,-3.2711762812453813,-3.2711762812453813,3.1005034241934397,3.1005034241934397,3.1005034241934397,0.0,0.0,0.0,269.35971453766217
2024-05-23,290.81017120891414,255.84757940003462,289.49235774067176,290.81017120891414,290.81017120891414,-18.109084288317188,-18.109084288317188,-18.109084288317188,-13.838801759999999,-13.838801759999999,-13.838801759999999,-8.824908433235738,-8.824908433235738,-8.824908433235738,0.0,0.0,0.0,-8.824908433235738,-8.824908433235738,-8.824908433235738,1.9639375440005464,1.9639375440005464,1.9639375440005464,2.5906883609180014,2.5906883609180014,2.5906883609180014,0.0,0.0,0.0,272.70108692059694
2024-05-24,290.4572336738896,251.57405756139096,285.80267666088065,290.4572336738896,290.4572336738896,-22.22458965768761,-22.22458965768761,-22.22458965768761,-13.838801759999999,-13.838801759999999,-13.838801759999999,-8.824908433235738,-8.824908433235738,-8.824908433235738,0.0,0.0,0.0,-8.824908433235738,-8.824908433235738,-8.824908433235738,-1.7344402375175894,-1.7344402375175894,-1.7344402375175894,2.173560773065718,2.173560773065718,2.173560773065718,0.0,0.0,0.0,268.232644016202
2024-05-25,290.1042961340627,246.19700179387064,282.44318451229685,290.1042961340627,290.1042961340627,-26.376075462733645,-26.376075462733645,-26.376075462733645,-13.838801759999999,-13.838801759999999,-13.838801759999999,-15.59997797959517,-15.59997797959517,-15.59997797959517,0.0,0.0,0.0,-15.59997797959517,-15.59997797959517,-15.59997797959517,1.2167560102706645,1.2167560102706645,1.2167560102706645,1.8459482665908578,1.8459482665908578,1.8459482665908578,0.0,0.0,0.0,263.72822067132904
2024-05-26,289.7513585942357,248.59115713704833,282.7860654816075,289.7513585942357,289.7513585942357,-24.131917009235586,-24.131917009235586,-24.131917009235586,-13.838801759999999,-13.838801759999999,-13.838801759999999,-14.127136773864857,-14.127136773864857,-14.127136773864857,0.0,0.0,0.0,-14.127136773864857,-14.127136773864857,-14.127136773864857,2.230156795295743,2.230156795295743,2.230156795295743,1.6038647293335275,1.6038647293335275,1.6038647293335275,0.0,0.0,0.0,265.6194415850001
2024-05-27,289.39842105440874,251.2622791078322,284.1147636078071,289.39842105440874,289.39842105440874,-21.456864266890474,-21.456864266890474,-21.456864266890474,-13.838801759999999,-13.838801759999999,-13.838801759999999,-6.321078383494209,-6.321078383494209,-6.321078383494209,0.0,0.0,0.0,-6.321078383494209,-6.321078383494209,-6.321078383494209,-2.7397458682870144,-2.7397458682870144,-2.7397458682870144,1.44276174489075,1.44276174489075,1.44276174489075,0.0,0.0,0.0,267.94155678751827
2024-05-28,289.04548351458175,254.90185829957528,289.682398654935,289.04548351458175,289.04548351458175,-16.320294888418804,-16.320294888418804,-16.320294888418804,-13.838801759999999,-13.838801759999999,-13.838801759999999,-6.173794262921176,-6.173794262921176,-6.173794262921176,0.0,0.0,0.0,-6.173794262921176,-6.173794262921176,-6.173794262921176,2.334512037491709,2.334512037491709,2.334512037491709,1.3577890970106639,1.3577890970106639,1.3577890970106639,0.0,0.0,0.0,272.72518862616295
2024-05-29,288.6925459747548,243.02326910360807,277.7017711284689,288.6925459747548,288.6925459747548,-28.272933939448638,-28.272933939448638,-28.272933939448638,-13.838801759999999,-13.838801759999999,-13.838801759999999,-12.507011447561515,-12.507011447561515,-12.507011447561515,0.0,0.0,0.0,-12.507011447561515,-12.507011447561515,-12.507011447561515,-3.271176281248443,-3.271176281248443,-3.271176281248443,1.3440555493613229,1.3440555493613229,1.3440555493613229,0.0,0.0,0.0,260.41961203530616
2024-05-30,288.3396084349278,299.0770759329475,332.956409853718,288.3396084349278,288.3396084349278,28.13971881330679,28.13971881330679,28.13971881330679,-13.838801759999999,-13.838801759999999,-13.838801759999999,38.617702119887895,38.617702119887895,38.617702119887895,49.21002000000001,49.21002000000001,49.21002000000001,-10.59231788011211,-10.59231788011211,-10.59231788011211,1.9639375439972344,1.9639375439972344,1.9639375439972344,1.3968809094216545,1.3968809094216545,1.3968809094216545,0.0,0.0,0.0,316.4793272482346
2024-05-31,287.9866708951009,244.18217508864444,279.5054260830661,287.9866708951009,287.9866708951009,-25.979086475271046,-25.979086475271046,-25.979086475271046,-13.838801759999999,-13.838801759999999,-13.838801759999999,-11.917874965269391,-11.917874965269391,-11.917874965269391,0.0,0.0,0.0,-11.917874965269391,-11.917874965269391,-11.917874965269391,-1.7344402375321508,-1.7344402375321508,-1.7344402375321508,1.5120304875304929,1.5120304875304929,1.5120304875304929,0.0,0.0,0.0,262.0075844198298
2024-06-01,287.6337333552739,254.59267777573228,288.43392395736794,287.6337333552739,287.6337333552739,-15.195222997973122,-15.195222997973122,-15.195222997973122,-13.838801759999999,-13.838801759999999,-13.838801759999999,-4.25910069547177,-4.25910069547177,-4.25910069547177,0.0,0.0,0.0,-4.25910069547177,-4.25910069547177,-4.25910069547177,1.2167560102888595,1.2167560102888595,1.2167560102888595,1.6859234472097855,1.6859234472097855,1.6859234472097855,0.0,0.0,0.0,272.43851035730074
2024-06-02,287.28079581544694,250.5058212748835,284.5308050311568,287.28079581544694,287.28079581544694,-20.137871518059807,-20.137871518059807,-20.137871518059807,-13.838801759999999,-13.838801759999999,-13.838801759999999,-10.44503375953908,-10.44503375953908,-10.44503375953908,0.0,0.0,0.0,-10.44503375953908,-10.44503375953908,-10.44503375953908,2.2301567952996346,2.2301567952996346,2.2301567952996346,1.9158072061796387,1.9158072061796387,1.9158072061796387,0.0,0.0,0.0,267.14292429738714
2024-06-03,286.92785827561994,241.64951666933436,275.0711414248566,286.92785827561994,286.92785827561994,-28.800361667376922,-28.800361667376922,-28.800361667376922,-13.838801759999999,-13.838801759999999,-13.838801759999999,-14.421705015010922,-14.421705015010922,-14.421705015010922,0.0,0.0,0.0,-14.421705015010922,-14.421705015010922,-14.421705015010922,-2.739745868276344,-2.739745868276344,-2.739745868276344,2.1998909759103453,2.1998909759103453,2.1998909759103453,0.0,0.0,0.0,258.127496608243
2024-06-04,286.574920735793,244.21050419089264,279.3009488949867,286.574920735793,286.574920735793,-26.039676208280508,-26.039676208280508,-26.039676208280508,-13.838801759999999,-13.838801759999999,-13.838801759999999,-17.072819185325482,-17.072819185325482,-17.072819185325482,0.0,0.0,0.0,-17.072819185325482,-17.072819185325482,-17.072819185325482,2.3345120374994592,2.3345120374994592,2.3345120374994592,2.5374326995455116,2.5374326995455116,2.5374326995455116,0.0,0.0,0.0,260.5352445275125
2024-06-05,286.221983195966,235.34739147243204,269.69055576324166,286.221983195966,286.221983195966,-33.46328400117412,-33.46328400117412,-33.46328400117412,-13.838801759999999,-13.838801759999999,-13.838801759999999,-19.282080993920946,-19.282080993920946,-19.282080993920946,0.0,0.0,0.0,-19.282080993920946,-19.282080993920946,-19.282080993920946,-3.27117628124346,-3.27117628124346,-3.27117628124346,2.928775033990286,2.928775033990286,2.928775033990286,0.0,0.0,0.0,252.7586991947919
2024-06-06,285.86904565613906,245.81739521015172,279.10374620688316,285.86904565613906,285.86904565613906,-22.479389284527763,-22.479389284527763,-22.479389284527763,-13.838801759999999,-13.838801759999999,-13.838801759999999,-13.979852653291827,-13.979852653291827,-13.979852653291827,0.0,0.0,0.0,-13.979852653291827,-13.979852653291827,-13.979852653291827,1.9639375439939224,1.9639375439939224,1.9639375439939224,3.3753275847701425,3.3753275847701425,3.3753275847701425,0.0,0.0,0.0,263.3896563716113
2024-06-07,285.51610811631207,239.09205050435662,272.4903241445842,285.51610811631207,285.51610811631207,-28.61928276354945,-28.61928276354945,-28.61928276354945,-13.838801759999999,-13.838801759999999,-13.838801759999999,-16.925535064752452,-16.925535064752452,-16.925535064752452,0.0,0.0,0.0,-16.925535064752452,-16.925535064752452,-16.925535064752452,-1.7344402375312629,-1.7344402375312629,-1.7344402375312629,3.8794942987342647,3.8794942987342647,3.8794942987342647,0.0,0.0,0.0,256.8968253527626
2024-06-08,285.16317057648513,240.5749533788008,275.45582685902986,285.16317057648513,285.16317057648513,-27.017727680564835,-27.017727680564835,-27.017727680564835,-13.838801759999999,-13.838801759999999,-13.838801759999999,-18.840228632201857,-18.840228632201857,-18.840228632201857,0.0,0.0,0.0,-18.840228632201857,-18.840228632201857,-18.840228632201857,1.2167560103070545,1.2167560103070545,1.2167560103070545,4.444546701329962,4.444546701329962,4.444546701329962,0.0,0.0,0.0,258.14544289592027
2024-06-09,284.81023303665813,244.72480042400724,279.06616804339245,284.81023303665813,284.81023303665813,-23.017882188357422,-23.017882188357422,-23.017882188357422,-13.838801759999999,-13.838801759999999,-13.838801759999999,-16.483682703033356,-16.483682703033356,-16.483682703033356,0.0,0.0,0.0,-16.483682703033356,-16.483682703033356,-16.483682703033356,2.230156795282734,2.230156795282734,2.230156795282734,5.0744454793932,5.0744454793932,5.0744454793932,0.0,0.0,0.0,261.7923508483007
2024-06-10,284.4572954968312,239.4789382027013,272.8199457260562,284.4572954968312,284.4572954968312,-28.466888593409205,-28.466888593409205,-28.466888593409205,-13.838801759999999,-13.838801759999999,-13.838801759999999,-17.661955667617605,-17.661955667617605,-17.661955667617605,0.0,0.0,0.0,-17.661955667617605,-17.661955667617605,-17.661955667617605,-2.7397458682805578,-2.7397458682805578,-2.7397458682805578,5.773614702488956,5.773614702488956,5.773614702488956,0.0,0.0,0.0,255.99040690342198
2024-06-11,284.1043579570042,253.50078383652357,287.7215269754843,284.1043579570042,284.1043579570042,-14.224375826991434,-14.224375826991434,-14.224375826991434,-13.838801759999999,-13.838801759999999,-13.838801759999999,-9.266760794954832,-9.266760794954832,-9.266760794954832,0.0,0.0,0.0,-9.266760794954832,-9.266760794954832,-9.266760794954832,2.334512037495154,2.334512037495154,2.334512037495154,6.5466746904682465,6.5466746904682465,6.5466746904682465,0.0,0.0,0.0,269.87998213001276
2024-06-12,283.75142041717726,246.62604355658362,280.02316449126033,283.75142041717726,283.75142041717726,-21.040575407324646,-21.040575407324646,-21.040575407324646,-13.838801759999999,-13.838801759999999,-13.838801759999999,-11.328738482977265,-11.328738482977265,-11.328738482977265,0.0,0.0,0.0,-11.328738482977265,-11.328738482977265,-11.328738482977265,-3.2711762812427487,-3.2711762812427487,-3.2711762812427487,7.398141116895365,7.398141116895365,7.398141116895365,0.0,0.0,0.0,262.7108450098526
2024-06-13,283.3984828773503,248.15076589629888,282.4022762409596,283.3984828773503,283.3984828773503,-17.228049292071713,-17.228049292071713,-17.228049292071713,-13.838801759999999,-13.838801759999999,-13.838801759999999,-13.685284412145766,-13.685284412145766,-13.685284412145766,0.0,0.0,0.0,-13.685284412145766,-13.685284412145766,-13.685284412145766,1.9639375439906104,1.9639375439906104,1.9639375439906104,8.332099336083443,8.332099336083443,8.332099336083443,0.0,0.0,0.0,266.1704335852786
2024-06-14,283.0455453375233,300.18222861940615,333.9726181876803,283.0455453375233,283.0455453375233,34.163733655677085,34.163733655677085,34.163733655677085,-13.838801759999999,-13.838801759999999,-13.838801759999999,40.385111566764266,40.385111566764266,40.385111566764266,49.21002000000001,49.21002000000001,49.21002000000001,-8.824908433235738,-8.824908433235738,-8.824908433235738,-1.7344402375458245,-1.7344402375458245,-1.7344402375458245,9.351864086458637,9.351864086458637,9.351864086458637,0.0,0.0,0.0,317.2092789932004
2024-06-15,282.6926077976964,250.9970539685482,286.3914852184123,282.6926077976964,282.6926077976964,-14.669421583153056,-14.669421583153056,-14.669421583153056,-13.838801759999999,-13.838801759999999,-13.838801759999999,-12.507011447561515,-12.507011447561515,-12.507011447561515,0.0,0.0,0.0,-12.507011447561515,-12.507011447561515,-12.507011447561515,1.2167560102800852,1.2167560102800852,1.2167560102800852,10.459635614128374,10.459635614128374,10.459635614128374,0.0,0.0,0.0,268.02318621454333
2024-06-16,282.3396702578694,250.34393653303704,285.5369045098631,282.3396702578694,282.3396702578694,-14.668754379374867,-14.668754379374867,-14.668754379374867,-13.838801759999999,-13.838801759999999,-13.838801759999999,-14.716273256156985,-14.716273256156985,-14.716273256156985,0.0,0.0,0.0,-14.716273256156985,-14.716273256156985,-14.716273256156985,2.230156795307418,2.230156795307418,2.230156795307418,11.656163841474699,11.656163841474699,11.656163841474699,0.0,0.0,0.0,267.6709158784945
2024-06-17,281.98673271804245,253.95425103849965,288.1492829118583,281.98673271804245,281.98673271804245,-10.695614164437071,-10.695614164437071,-10.695614164437071,-13.838801759999999,-13.838801759999999,-13.838801759999999,-7.057498986359365,-7.057498986359365,-7.057498986359365,0.0,0.0,0.0,-7.057498986359365,-7.057498986359365,-7.057498986359365,-2.7397458682847717,-2.7397458682847717,-2.7397458682847717,12.940432450207066,12.940432450207066,12.940432450207066,0.0,0.0,0.0,271.2911185536054
2024-06-18,281.6337951782155,257.383914649723,291.96322886765427,281.6337951782155,281.6337951782155,-6.4616758783051065,-6.4616758783051065,-6.4616758783051065,-13.838801759999999,-13.838801759999999,-13.838801759999999,-9.266760794954832,-9.266760794954832,-9.266760794954832,0.0,0.0,0.0,-9.266760794954832,-9.266760794954832,-9.266760794954832,2.3345120374949486,2.3345120374949486,2.3345120374949486,14.309374639154779,14.309374639154779,14.309374639154779,0.0,0.0,0.0,275.1721192999104
2024-06-19,281.2808576383885,249.10582720307696,284.7542874269957,281.2808576383885,281.2808576383885,-14.595778245295062,-14.595778245295062,-14.595778245295062,-13.838801759999999,-13.838801759999999,-13.838801759999999,-13.243432050426671,-13.243432050426671,-13.243432050426671,0.0,0.0,0.0,-13.243432050426671,-13.243432050426671,-13.243432050426671,-3.2711762812417877,-3.2711762812417877,-3.2711762812417877,15.757631846373393,15.757631846373393,15.757631846373393,0.0,0.0,0.0,266.6850793930935
2024-06-20,280.9279200985615,260.77498341081275,294.34904114807296,280.9279200985615,280.9279200985615,-4.600679717232191,-4.600679717232191,-4.600679717232191,-13.838801759999999,-13.838801759999999,-13.838801759999999,-10.003181397819986,-10.003181397819986,-10.003181397819986,0.0,0.0,0.0,-10.003181397819986,-10.003181397819986,-10.003181397819986,1.9639375440005737,1.9639375440005737,1.9639375440005737,17.277365896587217,17.277365896587217,17.277365896587217,0.0,0.0,0.0,276.3272403813293
